"PROJECT","RELEASE_ID","RELEASE_NAME","CLASS","NSMELLS"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/Aggregation.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/BetweenPredicate.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/BinaryOperator.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/CaseWhenPredicate.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/CastExpr.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/ColumnReferenceExpr.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/CountRowsFunctionExpr.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/CreateTable.java","5"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/DataType.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/DropTable.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/ExistsPredicate.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/Expr.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/ExprVisitor.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/FunctionExpr.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/GeneralSetFunctionExpr.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/Having.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/InPredicate.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/Insert.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/IsNullPredicate.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/Join.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/JoinType.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonHelper.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/JsonSerializable.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/Limit.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/LiteralValue.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/NotExpr.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/NullValue.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/OpType.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/PatternMatchPredicate.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/Projection.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/Relation.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/RelationList.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/ScalarSubQuery.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/Selection.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/SetOperation.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/SimpleTableSubQuery.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/Sort.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/TablePrimarySubQuery.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/Target.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/UnaryOperator.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-algebra/src/main/java/org/apache/tajo/algebra/ValueListExpr.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-client/src/main/java/org/apache/tajo/catalog/AbstractCatalogClient.java","26"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-client/src/main/java/org/apache/tajo/catalog/CatalogClient.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-client/src/main/java/org/apache/tajo/catalog/CatalogService.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/AlreadyRegisteredURIException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/AttributeType.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/CatalogConstants.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/CatalogUtil.java","6"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Column.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/DDLBuilder.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/AlreadyExistsFieldException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/AlreadyExistsFunctionException.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/AlreadyExistsIndexException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/AlreadyExistsTableException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/CatalogException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/InvalidTableException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/NoSuchFunctionException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/NoSuchIndexException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/exception/NoSuchTableException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/function/Function.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/FunctionDesc.java","5"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/IndexDesc.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/json/CatalogGsonHelper.java","6"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/json/FunctionAdapter.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/json/TableMetaAdapter.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Options.java","7"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/Schema.java","6"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SchemaObject.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/SortSpec.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/ColumnStats.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/Stat.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/StatisticsUtil.java","6"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/StatSet.java","5"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/TableStats.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/statistics/TupleUtil.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableDesc.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableMeta.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-common/src/main/java/org/apache/tajo/catalog/TableUtil.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/CatalogServer.java","24"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/LocalCatalogWrapper.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/MiniCatalogServer.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/AbstractDBStore.java","42"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/CatalogStore.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/DerbyStore.java","51"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/HCatalogStore.java","17"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/HCatalogUtil.java","21"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/MemStore.java","6"
"TAJO","1","0.2-incubating","tajo/tajo-catalog/tajo-catalog-server/src/main/java/org/apache/tajo/catalog/store/MySQLStore.java","17"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/annotation/NotNull.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/annotation/NotThreadSafe.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/annotation/Nullable.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/annotation/ThreadSafe.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/common/exception/InvalidAddressException.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/common/exception/NotImplementedException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/common/ProtoObject.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/common/Sleeper.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/common/type/IPv4.java","7"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/common/type/TimeRange.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/conf/TajoConf.java","23"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/BitDatum.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/BlobDatum.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/BooleanDatum.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/CharDatum.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/Datum.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/DatumFactory.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/exception/InvalidCastException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/exception/InvalidOperationException.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/Float4Datum.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/Float8Datum.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/Inet4Datum.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/Int2Datum.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/Int4Datum.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/Int8Datum.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/NullDatum.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/NumericDatum.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/protobuf/AbstractCharBasedFormatter.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/protobuf/ProtobufFormatter.java","4"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/protobuf/ProtobufJsonFormat.java","16"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/protobuf/TextUtils.java","7"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/ProtobufDatum.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/ProtobufDatumFactory.java","6"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/datum/TextDatum.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/exception/InternalException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/exception/UnimplementedException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/exception/UnsupportedException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/ExecutionBlockId.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/json/ClassNameDeserializer.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/json/ClassNameSerializer.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/json/CommonGsonHelper.java","5"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/json/DataTypeAdapter.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/json/DatumAdapter.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/json/GsonHelper.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/json/GsonObject.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/json/GsonSerDerAdapter.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/json/PathDeserializer.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/json/PathSerializer.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/QueryId.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/QueryIdFactory.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/QueryUnitAttemptId.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/QueryUnitId.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/storage/Tuple.java","28"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/TajoConstants.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/unit/StorageUnit.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/unit/TimeUnit.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/util/BitArray.java","5"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/util/Bytes.java","49"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/util/CommonTestingUtil.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/util/FileUtil.java","4"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/util/JarUtil.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/util/NetUtils.java","4"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/util/NumberUtil.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/util/ReflectionUtil.java","4"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/util/StringUtils.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/util/TajoIdUtils.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-common/src/main/java/org/apache/tajo/util/TUtil.java","11"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/benchmark/BenchmarkSet.java","6"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/benchmark/Driver.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/benchmark/SimpleQuery.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/benchmark/TPCH.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/cli/TajoCli.java","14"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/client/QueryStatus.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/client/ResultSetUtil.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/client/SQLStates.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/client/TajoClient.java","7"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/client/TajoDump.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/AggregationFunctionCallEval.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/AlgebraicException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/AlgebraicUtil.java","6"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/BasicEvalNodeVisitor.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/BetweenPredicateEval.java","4"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/BinaryEval.java","10"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/CaseWhenEval.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/CastEval.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/ConstEval.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/EvalContext.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/EvalNode.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/EvalNodeVisitor.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/EvalNodeVisitor2.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/EvalTreeFactory.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/EvalTreeUtil.java","9"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/EvalType.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/FieldEval.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/FunctionEval.java","6"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/GeneralFunctionEval.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/InEval.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/InvalidCastException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/InvalidEvalException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/IsNullEval.java","5"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/LikePredicateEval.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/NotEval.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/PartialBinaryExpr.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/PatternMatchPredicateEval.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/RegexPredicateEval.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/RowConstantEval.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/eval/SimilarToPredicateEval.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/exception/AmbiguousFieldException.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/exception/IllegalQueryStatusException.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/exception/InvalidQueryException.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/exception/NoSuchColumnException.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/exception/RangeOverflowException.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/exception/UndefinedFunctionException.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/exception/VerifyException.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/AggFunction.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/AvgDouble.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/AvgFloat.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/AvgInt.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/AvgLong.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/CountRows.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/CountValue.java","0"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/CountValueDistinct.java","3"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/Date.java","2"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/MaxDouble.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/MaxFloat.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/MaxInt.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/MaxLong.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/MinDouble.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/MinFloat.java","1"
"TAJO","1","0.2-incubating","tajo/tajo-core/tajo-core-backend/src/main/java/org/apache/tajo/engine/function/builtin/MinInt.java","1"
