Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumAttributesSelected,measureSelectionTime,measureTime,measureOutOfBagError
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',6,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1724.0,192.0,168.0,24.0,0.0,87.5,12.5,0.0,0.38461538461538464,0.12543101185570923,0.3533489624169507,57.42544468513383,106.84259127207802,104.36461266452089,258.21669211179426,-153.85207944727335,0.5435656909610463,1.3448786047489285,-0.801312913787882,27.518324109560403,0.14332460473729378,26.367485498190664,0.4166666666666667,10.0,0.05952380952380952,10.0,0.9404761904761905,158.0,0.5833333333333334,14.0,0.5,0.4166666666666667,0.45454545454545453,0.38665444666985027,0.6820436507936508,0.2820175438596491,0.875,0.5178571428571429,0.48214285714285715,0.125,0.8662790697674417,0.875,0.8700534759358288,0.38665444666985027,0.6820436507936508,0.8376080553855568,0.6919786096256684,0.875,0.012,0.013,0.0,0.015625,0.0,15.625,233263.0,355598.0,41538.0,87.5,50.0,?,11.0,12.0,12.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',6,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1724.0,192.0,163.0,29.0,0.0,84.89583333333333,15.104166666666666,0.0,0.2704402515723272,0.1514367555262938,0.3884159839403593,69.33152255660042,117.44585276781626,104.36461266452089,311.9770028737129,-207.61239020919197,0.5435656909610463,1.624880223300588,-1.0813145323395414,11.543514088649246,0.060122469211714824,11.0607549761678,0.3333333333333333,8.0,0.07738095238095238,13.0,0.9226190476190477,155.0,0.6666666666666666,16.0,0.38095238095238093,0.3333333333333333,0.35555555555555557,0.27121376835141375,0.6359126984126984,0.2120905099628504,0.8489583333333334,0.5930059523809524,0.4069940476190476,0.15104166666666666,0.8407477025898079,0.8489583333333334,0.8445919370698132,0.27121376835141375,0.6359126984126984,0.8194610274393134,0.6350049164208457,0.8489583333333334,0.007,0.016,0.0,0.015625,0.0,15.625,219665.0,355598.0,41538.0,84.89583333333333,50.0,?,10.0,7.0,7.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',6,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1724.0,192.0,161.0,31.0,0.0,83.85416666666667,16.145833333333332,0.0,0.27485380116959046,0.16184318465881456,0.4015919514271136,74.09584528411524,121.42988741496016,104.36461266452089,335.48039066236294,-231.11577799784203,0.5435656909610463,1.7472937013664736,-1.2037280104054273,5.152445320079285,0.026835652708746275,4.936965881952509,0.375,9.0,0.09523809523809523,16.0,0.9047619047619048,152.0,0.625,15.0,0.36,0.375,0.3673469387755102,0.274929028869838,0.6302083333333334,0.21239577438219204,0.8385416666666666,0.558779761904762,0.44122023809523814,0.16145833333333334,0.8414071856287425,0.8385416666666666,0.8399482180932075,0.274929028869838,0.6302083333333334,0.8197599258895903,0.6374048126713372,0.8385416666666666,0.007,0.016,0.015625,0.015625,15.625,15.625,219375.0,355598.0,41538.0,83.85416666666667,50.0,?,10.0,7.0,7.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',6,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1724.0,192.0,165.0,27.0,0.0,85.9375,14.0625,0.0,0.34545454545454546,0.14102167586843564,0.37478309854078196,64.56323940289664,113.32365924942305,104.36461266452089,290.4693364534434,-186.1047237889225,0.5435656909610463,1.5128611273616845,-0.9692954364006381,17.936980212516062,0.09342177194018782,17.18684116633894,0.4166666666666667,10.0,0.07738095238095238,13.0,0.9226190476190477,155.0,0.5833333333333334,14.0,0.43478260869565216,0.4166666666666667,0.425531914893617,0.3455561011971441,0.6887400793650794,0.2585074865881976,0.859375,0.5200892857142857,0.47991071428571425,0.140625,0.8568626189863648,0.859375,0.8580876317949365,0.345556101197144,0.6887400793650794,0.8367197166420651,0.6727066102657996,0.859375,0.007,0.013,0.015625,0.0,15.625,0.0,219524.0,355598.0,41538.0,85.9375,50.0,?,10.0,7.0,7.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',6,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1725.0,191.0,163.0,28.0,0.0,85.34031413612566,14.659685863874346,0.0,0.28098951331002947,0.14699299672248378,0.3826583494074524,68.25167004953254,117.56596425383367,101.36521486057363,301.24605248125266,-199.88083762067902,0.5307079312071917,1.5772044632526316,-1.0464965320454398,11.882005927502501,0.062209455117814144,11.721975772306138,0.34782608695652173,8.0,0.07738095238095238,13.0,0.9226190476190477,155.0,0.6521739130434783,15.0,0.38095238095238093,0.34782608695652173,0.3636363636363636,0.28136082161805726,0.650491718426501,0.24094202898550723,0.8534031413612565,0.5829580067856871,0.4170419932143128,0.14659685863874344,0.8478448971211522,0.8534031413612565,0.850505113090695,0.28136082161805726,0.650491718426501,0.8323433506772783,0.6403980634749865,0.8534031413612565,0.011,0.018,0.0,0.015625,0.0,15.625,219502.0,355803.0,41333.0,85.34031413612566,50.0,?,10.0,10.0,11.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',6,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1725.0,191.0,162.0,29.0,0.0,84.81675392670157,15.18324607329843,0.0,0.20905326288733397,0.15222203021637828,0.3894315742052755,70.67961067705123,119.64693466960306,101.36521486057363,311.9991299405564,-210.63391507998273,0.5307079312071917,1.6335032981180961,-1.1027953669109043,8.691887166347941,0.04550726265103634,8.574822416450758,0.2608695652173913,6.0,0.07142857142857142,12.0,0.9285714285714286,156.0,0.7391304347826086,17.0,0.3333333333333333,0.2608695652173913,0.2926829268292683,0.21102466430391043,0.6123188405797102,0.1798526966025184,0.8481675392670157,0.6587265454781958,0.3412734545218042,0.1518324607329843,0.8332879379394525,0.8481675392670157,0.8400226036007731,0.21102466430391045,0.6123188405797102,0.8175300169774417,0.6038194692797368,0.8481675392670157,0.008,0.012,0.0,0.015625,0.0,15.625,219741.0,355803.0,41333.0,84.81675392670157,50.0,?,10.0,8.0,8.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',6,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1725.0,191.0,158.0,33.0,0.0,82.72251308900523,17.277486910994764,0.0,0.22747885770314966,0.17314927504509192,0.415421610445332,79.1136265545813,125.33025728009008,104.17288896295852,355.014502662545,-250.84161369958647,0.5454077956175839,1.85871467362589,-1.3133068780083061,-1.4534023867444075,-0.007609436579813652,-1.3951829513542664,0.3333333333333333,8.0,0.10179640718562874,17.0,0.8982035928143712,150.0,0.6666666666666666,16.0,0.32,0.3333333333333333,0.32653061224489793,0.22754121430732185,0.6197604790419161,0.19132275132275134,0.8272251308900523,0.5956882047423477,0.40431179525765215,0.17277486910994763,0.8302807039677034,0.8272251308900523,0.828728718033131,0.22754121430732188,0.6197604790419161,0.8125160216561881,0.6137157565728995,0.8272251308900523,0.007,0.016,0.015625,0.015625,15.625,15.625,248744.0,355803.0,41333.0,82.72251308900523,50.0,?,12.0,7.0,7.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',6,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1725.0,191.0,162.0,29.0,0.0,84.81675392670157,15.18324607329843,0.0,0.3211177840421619,0.1522200095288028,0.38943157245268484,69.55083689989652,117.4892156336386,104.17288896295852,311.998572942342,-207.82568397938346,0.5454077956175839,1.6335003818970784,-1.0880925862794946,11.333653234932518,0.05933849861221214,10.879657219607784,0.4166666666666667,10.0,0.08982035928143713,15.0,0.9101796407185628,152.0,0.5833333333333334,14.0,0.4,0.4166666666666667,0.4081632653061225,0.3212058089898617,0.6791417165668663,0.2435897435897436,0.8481675392670157,0.5213212318817863,0.47867876811821386,0.1518324607329843,0.8508673437204314,0.8481675392670157,0.8494888734230542,0.3212058089898617,0.6791417165668663,0.8319429116668675,0.6605380891095177,0.8481675392670157,0.006,0.013,0.0,0.015625,0.0,15.625,177668.0,355803.0,41333.0,84.81675392670157,50.0,?,7.0,6.0,6.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',7,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1724.0,192.0,167.0,25.0,0.0,86.97916666666667,13.020833333333334,0.0,0.39393939393939376,0.13062797982075056,0.3606394281369819,59.804746199102354,109.04701899638886,104.36461266452089,269.9663418437011,-165.6017291791802,0.5435656909610463,1.40607469710261,-0.8625090061415636,24.324520553695073,0.12669021121716184,23.30724939485573,0.4583333333333333,11.0,0.07142857142857142,12.0,0.9285714285714286,156.0,0.5416666666666666,13.0,0.4782608695652174,0.4583333333333333,0.4680851063829787,0.3940552031195503,0.6825396825396826,0.28632186083097727,0.8697916666666666,0.4828869047619047,0.5171130952380952,0.13020833333333334,0.8674749163879599,0.8697916666666666,0.8685996590693857,0.3940552031195503,0.6825396825396824,0.8407448266209663,0.6969505650609256,0.8697916666666666,0.008,0.015,0.015625,0.015625,15.625,15.625,233268.0,355598.0,41538.0,86.97916666666667,50.0,?,11.0,7.0,8.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',7,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1724.0,192.0,159.0,33.0,0.0,82.8125,17.1875,0.0,0.2,0.17223804948519564,0.4143382224077878,78.85487358393853,125.28399416347341,104.36461266452089,354.98433657996475,-250.61972391544384,0.5435656909610463,1.8488767530206498,-1.3053110620596033,-1.235419024797161,-0.0064344740874852134,-1.1837528001645579,0.2916666666666667,7.0,0.09523809523809523,16.0,0.9047619047619048,152.0,0.7083333333333334,17.0,0.30434782608695654,0.2916666666666667,0.2978723404255319,0.20005879542992552,0.6171875,0.18166429080541696,0.828125,0.6316964285714286,0.36830357142857145,0.171875,0.8250257267815798,0.828125,0.8265515499715893,0.20005879542992552,0.6171875,0.8123714978891389,0.5999747458804218,0.828125,0.01,0.019,0.0,0.03125,0.0,31.25,233429.0,355598.0,41538.0,82.8125,50.0,?,11.0,9.0,10.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',7,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1724.0,192.0,168.0,24.0,0.0,87.5,12.5,0.0,0.4074074074074074,0.12542849905676742,0.35334895905141495,57.42429426312493,106.84259025443654,104.36461266452089,258.21599574333743,-153.85138307881653,0.5435656909610463,1.3448749778298825,-0.8013092868688361,27.519020478017346,0.14332823165634034,26.368152743954493,0.4583333333333333,11.0,0.06547619047619048,11.0,0.9345238095238095,157.0,0.5416666666666666,13.0,0.5,0.4583333333333333,0.4782608695652174,0.40790508040700935,0.7028769841269841,0.2983156028368794,0.875,0.48214285714285715,0.5178571428571429,0.125,0.8705882352941177,0.875,0.8726524311808593,0.4079050804070093,0.7028769841269841,0.8441904920212767,0.703627476202727,0.875,0.012,0.02,0.015625,0.015625,15.625,15.625,233427.0,355598.0,41538.0,87.5,50.0,?,11.0,11.0,12.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',7,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1724.0,192.0,165.0,27.0,0.0,85.9375,14.0625,0.0,0.29411764705882354,0.14102627170500506,0.37478310367434425,64.56534349146928,113.32366080166503,104.36461266452089,290.47061002161956,-186.10599735709866,0.5435656909610463,1.5128677605292686,-0.9693020695682222,17.93570664433959,0.09341513877260203,17.185620859815536,0.3333333333333333,8.0,0.06547619047619048,11.0,0.9345238095238095,157.0,0.6666666666666666,16.0,0.42105263157894735,0.3333333333333333,0.372093023255814,0.29666317590980634,0.6491815476190477,0.2509601706970128,0.859375,0.5915178571428571,0.40848214285714285,0.140625,0.8467067234560389,0.859375,0.8522301029802906,0.29666317590980634,0.6491815476190477,0.8272166895674125,0.6464570688126577,0.859375,0.012,0.019,0.015625,0.015625,15.625,15.625,205760.0,355598.0,41538.0,85.9375,50.0,?,9.0,11.0,12.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',7,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1724.0,192.0,171.0,21.0,0.0,89.0625,10.9375,0.0,0.45098039215686275,0.10981733103969539,0.3305277433381995,50.27711230093225,99.94210919429455,104.36461266452089,225.9576696229291,-121.59305695840821,0.5435656909610463,1.1768628626194224,-0.6332971716583761,37.10604615382153,0.1932606570511538,35.55424123797458,0.4583333333333333,11.0,0.047619047619047616,8.0,0.9523809523809523,160.0,0.5416666666666666,13.0,0.5789473684210527,0.4583333333333333,0.5116279069767442,0.45488353639503637,0.7150297619047619,0.335243350311262,0.890625,0.47991071428571425,0.5200892857142857,0.109375,0.8816169759659264,0.890625,0.8850678578735592,0.45488353639503637,0.7150297619047619,0.851424927459428,0.7250221646320671,0.890625,0.012,0.023,0.015625,0.015625,15.625,15.625,248754.0,355598.0,41538.0,89.0625,50.0,?,12.0,10.0,11.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',7,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1724.0,192.0,164.0,28.0,0.0,85.41666666666667,14.583333333333334,0.0,0.3777777777777776,0.14623517763609242,0.3816604222362866,66.9501105039512,115.40316467549961,104.36461266452089,301.22482167837967,-196.86020901385876,0.5435656909610463,1.568879279574894,-1.0253135886138478,14.738595135781102,0.07676351633219324,14.122215145049388,0.5,12.0,0.09523809523809523,16.0,0.9047619047619048,152.0,0.5,12.0,0.42857142857142855,0.5,0.4615384615384615,0.37927913601518615,0.7103174603174603,0.3019250253292806,0.8541666666666666,0.4494047619047619,0.5505952380952381,0.14583333333333334,0.8645470383275261,0.8541666666666666,0.858897126969416,0.37927913601518615,0.7103174603174603,0.8463032851278083,0.6886005560704356,0.8541666666666666,0.011,0.014,0.0,0.015625,0.0,15.625,219193.0,355598.0,41538.0,85.41666666666667,50.0,?,10.0,11.0,11.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',7,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1725.0,191.0,166.0,25.0,0.0,86.91099476439791,13.089005235602095,0.0,0.31814936455804665,0.13131195479087185,0.3615782105840924,60.97066126807432,111.0894118639259,101.36521486057363,268.9884903717481,-167.62327551117448,0.5307079312071917,1.4083167035170059,-0.877608772309814,21.45069194255873,0.11230728765737555,21.161788067103537,0.34782608695652173,8.0,0.05952380952380952,10.0,0.9404761904761905,158.0,0.6521739130434783,15.0,0.4444444444444444,0.34782608695652173,0.3902439024390244,0.3211495574242571,0.6499741200828157,0.23437660602322952,0.8691099476439791,0.5808076702112668,0.41919232978873316,0.13089005235602094,0.8568363781873451,0.8691099476439791,0.8620884513799768,0.3211495574242571,0.6499741200828157,0.8311370005155885,0.658465059723911,0.8691099476439791,0.012,0.013,0.0,0.015625,0.0,15.625,233460.0,355803.0,41333.0,86.91099476439791,50.0,?,11.0,12.0,12.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',7,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1725.0,191.0,163.0,28.0,0.0,85.34031413612566,14.659685863874346,0.0,0.2201808107319915,0.14699734129168765,0.38265835553942834,68.25368731641205,117.56596613779011,101.36521486057363,301.24725029483346,-199.88203543425982,0.5307079312071917,1.5772107345279238,-1.046502803320732,11.880808113921347,0.06220318384252014,11.7207940912109,0.2608695652173913,6.0,0.06547619047619048,11.0,0.9345238095238095,157.0,0.7391304347826086,17.0,0.35294117647058826,0.2608695652173913,0.3,0.22332086837870013,0.6064958592132506,0.18298070216228784,0.8534031413612565,0.6580097666200556,0.3419902333799443,0.14659685863874344,0.8361458322270956,0.8534031413612565,0.8436943143198311,0.22332086837870013,0.6064958592132506,0.8164171359048207,0.6090643274853801,0.8534031413612565,0.008,0.015,0.015625,0.015625,15.625,15.625,233687.0,355803.0,41333.0,85.34031413612566,50.0,?,11.0,8.0,8.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',7,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1725.0,191.0,156.0,35.0,0.0,81.67539267015707,18.32460732984293,0.0,0.2586226017522457,0.18359774688985353,0.42782494506009333,83.88763729980249,129.07227040437758,104.17288896295852,376.5180124852724,-272.3451235223139,0.5454077956175839,1.97129849468729,-1.4258906990697062,-7.842475160208159,-0.04106007937281759,-7.528326456413014,0.4166666666666667,10.0,0.12574850299401197,21.0,0.874251497005988,146.0,0.5833333333333334,14.0,0.3225806451612903,0.4166666666666667,0.3636363636363636,0.26151334498511836,0.6594311377245509,0.21091133439097476,0.8167539267015707,0.525835763028916,0.47416423697108406,0.18324607329842932,0.8383740077689579,0.8167539267015707,0.8264536910485323,0.26151334498511836,0.6594311377245509,0.8238121914653718,0.6283013622463163,0.8167539267015707,0.006,0.012,0.0,0.015625,0.0,15.625,205407.0,355803.0,41333.0,81.67539267015707,50.0,?,9.0,6.0,6.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',7,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1725.0,191.0,165.0,26.0,0.0,86.38743455497382,13.612565445026178,0.0,0.35756791720569203,0.1365359365663925,0.3687388473877169,62.38462791126637,111.24634215038759,104.17288896295852,279.74017533560567,-175.56728637264715,0.5454077956175839,1.4646082478303961,-0.9192004522128123,20.920395267773696,0.10953086527630207,20.08237985529278,0.4166666666666667,10.0,0.0718562874251497,12.0,0.9281437125748503,155.0,0.5833333333333334,14.0,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.3580053311558845,0.6811377245508982,0.26466275659824046,0.8638743455497382,0.5190639663082213,0.48093603369177884,0.13612565445026178,0.8590302166621135,0.8638743455497382,0.861320228068464,0.3580053311558845,0.681137724550898,0.8346493049856432,0.6787008281573499,0.8638743455497382,0.013,0.022,0.0,0.015625,0.0,15.625,233348.0,355803.0,41333.0,86.38743455497382,50.0,?,11.0,13.0,13.0,?
'dataset_tajo_m2-weka.filters.unsupervised.attribute.MathExpression-Elog(A + 1) / log(10)-R22',8,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1151805453487947577,2.0260904170500003E7,1724.0,192.0,165.0,27.0,0.0,85.9375,14.0625,0.0,0.3684210526315789,0.14103790640959207,0.374783115674944,64.57067014932483,113.32366443030176,104.36461266452093,290.47383405145376,-186.10922138693283,0.5435656909610466,1.5128845523513217,-0.9693188613902751,17.93248261450597,0.09339834695055194,17.182531661521868,0.4583333333333333,11.0,0.08333333333333333,14.0,0.9166666666666666,154.0,0.5416666666666666,13.0,0.44,0.4583333333333333,0.4489795918367347,0.36852188976169775,0.6907242063492064,0.2700877192982456,0.859375,0.484375,0.515625,0.140625,0.8618862275449102,0.859375,0.8606000609198904,0.36852188976169775,0.6907242063492064,0.8380196350719614,0.6841912884556808,0.859375,0.011,0.018,0.0,0.03125,0.0,31.25,205394.0,355598.0,41538.0,85.9375,50.0,?,9.0,11.0,11.0,?
